id,preview_url,class,scan,style,role,tabindex,onkeydown,onclick,title,name,color,top_px,left_px,font_size_pct
item1051,https://p.scdn.co/mp3-preview/ac2fdfba6e69a72e0cbcc9025d19b3d47d92f546,genre scanme,true,color: #a87e22; top: 8371px; left: 561px; font-size: 103%,button,0,kb(event);,"playx(""34MNaUHeSuFZ0gVAxg3uXb"", ""pinoy rock"", this);","e.g. Typecast ""Will You Ever Learn""",pinoy rock,#a87e22,8371.0,561.0,103.0
item1052,https://p.scdn.co/mp3-preview/13f766f1cfbee0469ab87b63c14934d06a57cd69,genre scanme,true,color: #9d8b16; top: 6839px; left: 655px; font-size: 103%,button,0,kb(event);,"playx(""7y8OsPnW3UB4TKAtZbPtAf"", ""thai indie pop"", this);","e.g. Lemon Soup """"à¹à¸¥à¹à¸§à¹à¸à¸²à¸à¸°à¸à¸¥à¸±à¸à¸¡à¸²à¹à¸«à¸¡?""""",thai indie pop,#9d8b16,6839.0,655.0,103.0
item1053,https://p.scdn.co/mp3-preview/f69633c5fd69140d8d6a7b6407e25b30390a69f9,genre scanme,true,color: #91820b; top: 11329px; left: 832px; font-size: 103%,button,0,kb(event);,"playx(""0N6s9EmhiZv7mCOqyIUp4s"", ""austropop"", this);","e.g. Ostbahn-Kurti & Die Chefpartie ""Feuer""",austropop,#91820b,11329.0,832.0,103.0
item1054,https://p.scdn.co/mp3-preview/420c7e0d2b7be3858a819154233630c5240c18c9,genre scanme,true,color: #bf8408; top: 5706px; left: 1128px; font-size: 103%,button,0,kb(event);,"playx(""4jPxPF4jj0liUxoDI2bIBy"", ""azonto"", this);","e.g. Keche ""Sorkode""",azonto,#bf8408,5706.0,1128.0,103.0
item1055,https://p.scdn.co/mp3-preview/b30fcd5356d3f8267e78beddf2144bbcbee4f596,genre scanme,true,color: #97850d; top: 12712px; left: 718px; font-size: 103%,button,0,kb(event);,"playx(""4ubZtLpRW7cFkjjvBxhYcp"", ""karadeniz turkuleri"", this);","e.g. SelÃ§uk BalcÄ± ""Deniz ÃstÃ¼nde Fener""",karadeniz turkuleri,#97850d,12712.0,718.0,103.0
item1056,https://p.scdn.co/mp3-preview/15e4df39394c7ebd5971458f1397a39864f4a1d6,genre scanme,true,color: #829d47; top: 9782px; left: 537px; font-size: 103%,button,0,kb(event);,"playx(""7mJzBuHYme6JDWV0HCKw5V"", ""russian drain"", this);","e.g. Hariki ""xanax""",russian drain,#829d47,9782.0,537.0,103.0
item1057,https://p.scdn.co/mp3-preview/c8d4f6c310cc73cf184f73df11aabeb2e856cef9,genre scanme,true,color: #45a659; top: 15021px; left: 933px; font-size: 103%,button,0,kb(event);,"playx(""6BqI12kwPo7f1D6hHFq9Mc"", ""indie viet"", this);","e.g. Minh Äinh ""7711(báº£y báº£y má»t má»t) - Acoustic""",indie viet,#45a659,15021.0,933.0,103.0
item1058,https://p.scdn.co/mp3-preview/25ab3edbf2de44fe9a478176fe95aa9748df68da,genre scanme,true,color: #e35723; top: 3937px; left: 296px; font-size: 103%,button,0,kb(event);,"playx(""0F64ZLNFwud7JHbVQeh9ts"", ""nu-metalcore"", this);","e.g. VCTMS ""The Duality Of Suffering""",nu-metalcore,#e35723,3937.0,296.0,103.0
item1059,https://p.scdn.co/mp3-preview/cffd42bc15158b32760f40fd628e6c972b667a62,genre scanme,true,color: #6f9828; top: 14365px; left: 563px; font-size: 103%,button,0,kb(event);,"playx(""5CUWXQ0aRksf6zqpgy7TrV"", ""swedish singer-songwriter"", this);","e.g. Frida HyvÃ¶nen ""Terribly Dark""",swedish singer-songwriter,#6f9828,14365.0,563.0,103.0
item1060,https://p.scdn.co/mp3-preview/b11e45100cc1a7726e44c1703b3f5f68e7b8cae3,genre scanme,true,color: #aa870b; top: 4793px; left: 515px; font-size: 103%,button,0,kb(event);,"playx(""2KlzdVVwp3tjiBYFOaV0Mo"", ""hopebeat"", this);","e.g. NEWCOAST ""Tear Us Apart""",hopebeat,#aa870b,4793.0,515.0,103.0
item1061,https://p.scdn.co/mp3-preview/8fe21a3c1bd48adc19a6b0cf70c62ed449e9394c,genre scanme,true,color: #d26a19; top: 3594px; left: 244px; font-size: 103%,button,0,kb(event);,"playx(""0b0JgA26HUtX2xz5SXO1lU"", ""gymcore"", this);","e.g. Silent Season ""Stars""",gymcore,#d26a19,3594.0,244.0,103.0
item1062,https://p.scdn.co/mp3-preview/2bc4e626b6ba72728b3e679a9a160418c931a5d9,genre scanme,true,color: #2daada; top: 18556px; left: 398px; font-size: 103%,button,0,kb(event);,"playx(""7GhSkLNtwxi99odUd1FkLu"", ""focus"", this);","e.g. Vincent & A Secret ""Nature Is An Art""",focus,#2daada,18556.0,398.0,103.0
item1063,https://p.scdn.co/mp3-preview/f34a4fa0b14d8a22951877eb3b824521a9945878,genre scanme,true,color: #9f8688; top: 6977px; left: 790px; font-size: 103%,button,0,kb(event);,"playx(""0XUu9fFxmv9tLbELkssL8E"", ""wonky"", this);","e.g. Daedelus ""Special Re: Quest""",wonky,#9f8688,6977.0,790.0,103.0
item1064,https://p.scdn.co/mp3-preview/288ff45af6d0b14ce33a04806e07c8bef0ad5d6d,genre scanme,true,color: #cc7b12; top: 2540px; left: 891px; font-size: 103%,button,0,kb(event);,"playx(""54z2UMZ45swQMEcllOBZAP"", ""swedish eurodance"", this);","e.g. Discocrew ""PilsnerhÃ¤ck""",swedish eurodance,#cc7b12,2540.0,891.0,103.0
item1065,https://p.scdn.co/mp3-preview/3d8944844dc6a9b670ce596ab1522be244d6f990,genre scanme,true,color: #a28b10; top: 8639px; left: 1017px; font-size: 103%,button,0,kb(event);,"playx(""0U1L5zUto9zoBwYjY4NOXt"", ""russian gangster rap"", this);","e.g. ÐÐ.KURILI ""ÐÐ¾ÐºÐ° Ð½Ðµ ÐºÐ¾ÑÐ½ÑÐ»Ð¾ÑÑ Ð¸Ñ""",russian gangster rap,#a28b10,8639.0,1017.0,103.0
item1066,https://p.scdn.co/mp3-preview/d847e13dbad2a8b23ff5093d25e3cf86993997c8,genre scanme,true,color: #958922; top: 9024px; left: 519px; font-size: 103%,button,0,kb(event);,"playx(""68AD5mXgGYN3rlkAdGiFs5"", ""taiwan indie"", this);","e.g. ç±å¯«ç ""éåæ¥æ""",taiwan indie,#958922,9024.0,519.0,103.0
item1067,https://p.scdn.co/mp3-preview/c21380168f4f9263a3c30505e5d1d9e5b4d99187,genre scanme,true,color: #a47830; top: 5063px; left: 1009px; font-size: 103%,button,0,kb(event);,"playx(""2n2C5eahczWXA8mY08TqgR"", ""synth funk"", this);","e.g. Psychic Mirrors ""Island Girl""",synth funk,#a47830,5063.0,1009.0,103.0
item1068,https://p.scdn.co/mp3-preview/4a3b979afa3bec17812249265d8bd646e62a3346,genre scanme,true,color: #91950c; top: 11252px; left: 1079px; font-size: 103%,button,0,kb(event);,"playx(""546KHf7B5TeIifYB1gVZ9E"", ""rap mineiro"", this);","e.g. FBC ""DelÃ­rios""",rap mineiro,#91950c,11252.0,1079.0,103.0
item1069,https://p.scdn.co/mp3-preview/d4fbd7b610acccbffd151d99315698c0907071ca,genre scanme,true,color: #a08b02; top: 10370px; left: 1082px; font-size: 103%,button,0,kb(event);,"playx(""0wCeRfrG3EdCYL0oAJXsLt"", ""rap algerien"", this);","e.g. Klam ""Hbelle Vie 2""",rap algerien,#a08b02,10370.0,1082.0,103.0
item1070,https://p.scdn.co/mp3-preview/c2481c1728af73551f2de1b3c7fceaa593e7b8f5,genre scanme,true,color: #758b07; top: 16686px; left: 711px; font-size: 103%,button,0,kb(event);,"playx(""0DB1tWW1bAnixC5MaWuLHX"", ""ye ye"", this);","e.g. Nicoletta ""Mamy Blue""",ye ye,#758b07,16686.0,711.0,103.0
item1071,https://p.scdn.co/mp3-preview/de9f8365dc5dbc6a238d250fb0b7c4cc901cd63d,genre scanme,true,color: #80960f; top: 10501px; left: 713px; font-size: 103%,button,0,kb(event);,"playx(""7aGaP4VJ1WOAIL7QlEl1pA"", ""singaporean pop"", this);","e.g. Gentle Bones ""dear me,""",singaporean pop,#80960f,10501.0,713.0,103.0
item1072,https://p.scdn.co/mp3-preview/44a1719d3d1cb159f7a4b122d3d0f1682de5ff7a,genre scanme,true,color: #9c8210; top: 9051px; left: 845px; font-size: 103%,button,0,kb(event);,"playx(""2x3hlMFBVjnSW1givNWIbk"", ""pinoy reggae"", this);","e.g. Hemp Republic ""Sabihin Mo""",pinoy reggae,#9c8210,9051.0,845.0,103.0
item1073,https://p.scdn.co/mp3-preview/29dd9c281ae1abf5f78f17d7cb9579a78e8c55a2,genre scanme,true,color: #b9643b; top: 10239px; left: 542px; font-size: 103%,button,0,kb(event);,"playx(""5LEwYNnwG1RSVseSmMZQpo"", ""art punk"", this);","e.g. Wire ""Mannequin - 2006 Remastered Version""",art punk,#b9643b,10239.0,542.0,103.0
item1074,https://p.scdn.co/mp3-preview/92b3ca47c2c3fc1673e219f1afabb0e4651832ca,genre scanme,true,color: #a79802; top: 5706px; left: 1196px; font-size: 103%,button,0,kb(event);,"playx(""00zzSEe82JTtz68XlARnh7"", ""batidao romantico"", this);","e.g. Aldair Playboy ""Amor Falso""",batidao romantico,#a79802,5706.0,1196.0,103.0
item1075,https://p.scdn.co/mp3-preview/37c3ea4c152860c4852405b1a906bc322826b7fb,genre scanme,true,color: #729a0c; top: 12820px; left: 551px; font-size: 103%,button,0,kb(event);,"playx(""4hhnby0ACYDu0cCMenkcmw"", ""indiecoustica"", this);","e.g. Silver Trees ""Paper Hearts (feat. Bailey Jehl)""",indiecoustica,#729a0c,12820.0,551.0,103.0
item1076,https://p.scdn.co/mp3-preview/a799539b2af97b5287b38303713cae7c1afcd782,genre scanme,true,color: #9e7f79; top: 10969px; left: 449px; font-size: 103%,button,0,kb(event);,"playx(""784VjdNkpXhFV0RHquzsi2"", ""hypnagogic pop"", this);","e.g. Dean Blunt ""100""",hypnagogic pop,#9e7f79,10969.0,449.0,103.0
item1077,https://p.scdn.co/mp3-preview/5841015c4b3b3c246af99d1082f8e31c9e525838,genre scanme,true,color: #da5c68; top: 5602px; left: 232px; font-size: 103%,button,0,kb(event);,"playx(""1MWkY3WaCq0QppyfBqTEeH"", ""djent"", this);","e.g. Uneven Structure ""Delusions of Grandeur""",djent,#da5c68,5602.0,232.0,103.0
item1078,https://p.scdn.co/mp3-preview/463723f7eaf449e7983687ae752ef5113c399c17,genre scanme,true,color: #a58b03; top: 8274px; left: 736px; font-size: 103%,button,0,kb(event);,"playx(""2057R2gFq9MZfTzej3tSwS"", ""variete francaise"", this);","e.g. Les Frangines ""Donnez-moi""",variete francaise,#a58b03,8274.0,736.0,103.0
item1079,https://p.scdn.co/mp3-preview/76fb5a8eb8b6d6fe2a259e135df33996bf488c31,genre scanme,true,color: #36add6; top: 17797px; left: 837px; font-size: 103%,button,0,kb(event);,"playx(""2NrNKpo9jN84D6oEUm5wwr"", ""classify"", this);","e.g. Amanda Crow ""Someone Like You - Piano Version""",classify,#36add6,17797.0,837.0,103.0
item1080,https://p.scdn.co/mp3-preview/52ae2f83b2a68830161b0ba9d0cddd8cf8cb45ab,genre scanme,true,color: #7f9517; top: 12388px; left: 495px; font-size: 103%,button,0,kb(event);,"playx(""2vZSrFTqZHkGG91KyuEN4k"", ""indonesian worship"", this);","e.g. Wawan Yap ""Yesus KemuliaanMu""",indonesian worship,#7f9517,12388.0,495.0,103.0
item1081,https://p.scdn.co/mp3-preview/d4b2b4544de0bc88e42dbfbc5444c1403e2a4fd3,genre scanme,true,color: #a1940e; top: 7608px; left: 1092px; font-size: 103%,button,0,kb(event);,"playx(""5HcDcPxYk0nXxT6PfqklVo"", ""greek drill"", this);","e.g. TAFF ""DONNIE DARKO""",greek drill,#a1940e,7608.0,1092.0,103.0
item1082,https://p.scdn.co/mp3-preview/d52b6a750387f6b18a8a3e375135d9ca748ccdcb,genre scanme,true,color: #b68b3b; top: 2740px; left: 1060px; font-size: 103%,button,0,kb(event);,"playx(""6CIQtjbzvexXy7y7lf6JkI"", ""g-house"", this);","e.g. Payin' Top Dolla ""Add It Up""",g-house,#b68b3b,2740.0,1060.0,103.0
item1083,https://p.scdn.co/mp3-preview/50dfcb70c06e4f8222b4a115f6c1e9f9004287ab,genre scanme,true,color: #959a09; top: 6627px; left: 963px; font-size: 103%,button,0,kb(event);,"playx(""6MN1IpLKPq99JCDAzta1DL"", ""turkish trap pop"", this);","e.g. 6iant ""Bulutlara ÃarptÄ±m""",turkish trap pop,#959a09,6627.0,963.0,103.0
item1084,https://p.scdn.co/mp3-preview/a2f3b204d7b547b64481b7a1f10b664bca590472,genre scanme,true,color: #a1810a; top: 10738px; left: 721px; font-size: 103%,button,0,kb(event);,"playx(""3NN8CnCJkKX1efxvfEvaZi"", ""lebanese pop"", this);","e.g. Assi El Hallani ""ÙØ¨ÙØ§ÙÙ""",lebanese pop,#a1810a,10738.0,721.0,103.0
item1085,https://p.scdn.co/mp3-preview/df15b8b26d94ae6d2245b9ef8e21ed394ba0c46e,genre scanme,true,color: #9b8e05; top: 5985px; left: 1186px; font-size: 103%,button,0,kb(event);,"playx(""0FsqiM3U3w8KrKEUye2qjw"", ""tamaulipas rap"", this);","e.g. Cano Y Blunt ""Tus Encantos""",tamaulipas rap,#9b8e05,5985.0,1186.0,103.0
item1086,https://p.scdn.co/mp3-preview/297dc9c87811577a708e9f244b82bf7a23434da4,genre scanme,true,color: #8c901f; top: 8853px; left: 694px; font-size: 103%,button,0,kb(event);,"playx(""3EMwcW0vMSOtdun4Xw5RkK"", ""polish alternative"", this);","e.g. KARAÅ/ROGUCKI ""Kilka westchnieÅ""",polish alternative,#8c901f,8853.0,694.0,103.0
item1087,https://p.scdn.co/mp3-preview/fc33949ab5f1ea3d666a78e2207089d8a487415c,genre scanme,true,color: #969704; top: 8248px; left: 1106px; font-size: 103%,button,0,kb(event);,"playx(""2WBiGFSO8gtB4pPmD0Ejgi"", ""swedish drill"", this);","e.g. 2M ""Oppboy""",swedish drill,#969704,8248.0,1106.0,103.0
item1088,https://p.scdn.co/mp3-preview/f3d58ee1ae160241f660bb42c57033819980a16c,genre scanme,true,color: #478b4d; top: 20310px; left: 975px; font-size: 103%,button,0,kb(event);,"playx(""3BFRqZFLSrqtQr6cjHbAxU"", ""harlem renaissance"", this);","e.g. Fats Waller ""Ain't Misbehavin'""",harlem renaissance,#478b4d,20310.0,975.0,103.0
item1089,https://p.scdn.co/mp3-preview/7e6c349684540bd20f9b9812a32542f7218ea904,genre scanme,true,color: #b26d65; top: 11563px; left: 172px; font-size: 103%,button,0,kb(event);,"playx(""3wgxqqklJjngKStA5K3nls"", ""uk doom metal"", this);","e.g. Slomatics ""Seven Echoes""",uk doom metal,#b26d65,11563.0,172.0,103.0
item1090,https://p.scdn.co/mp3-preview/7f4c4fb5810d2bf0e5d7a58fb9b8bf0bb5ceb27e,genre scanme,true,color: #5c9154; top: 18773px; left: 854px; font-size: 103%,button,0,kb(event);,"playx(""5PfcpDnzz8VdUoziFWnhrU"", ""hard bop"", this);","e.g. Johnny Griffin ""Lover Man - Remastered 2006/Rudy Van Gelder Edition""",hard bop,#5c9154,18773.0,854.0,103.0
item1091,https://p.scdn.co/mp3-preview/75bffc08ffdcab989bf6dd535cd8d20d20b01153,genre scanme,true,color: #a2877f; top: 5705px; left: 895px; font-size: 103%,button,0,kb(event);,"playx(""0zaNoKovmrdck2PeLdGpeQ"", ""jazztronica"", this);","e.g. Fila Brazillia ""A Zed And Two L's""",jazztronica,#a2877f,5705.0,895.0,103.0
item1092,https://p.scdn.co/mp3-preview/e86894e695e533d633cce240c2c3b93f8b0cd02a,genre scanme,true,color: #92910f; top: 8977px; left: 870px; font-size: 102%,button,0,kb(event);,"playx(""1ALqTZkiENayQhd1KXzDGP"", ""portuguese pop"", this);","e.g. Virgul ""Rainha""",portuguese pop,#92910f,8977.0,870.0,102.0
item1093,https://p.scdn.co/mp3-preview/3824a8a05295f15095bc642ebcd99cf5dffe8655,genre scanme,true,color: #45979e; top: 18902px; left: 300px; font-size: 102%,button,0,kb(event);,"playx(""4ts4qtl704shlLJb1jkffh"", ""classic soundtrack"", this);","e.g. Alfred Newman ""Airport Love Theme #2""",classic soundtrack,#45979e,18902.0,300.0,102.0
item1094,https://p.scdn.co/mp3-preview/dc4786132d38af1c50df671ccce3ce440927f764,genre scanme,true,color: #29a65e; top: 20251px; left: 400px; font-size: 102%,button,0,kb(event);,"playx(""5hZwlXh2bsIJHMGjdFGM7V"", ""italian baroque"", this);","e.g. Dario Castello ""Castello : Sonata IV""",italian baroque,#29a65e,20251.0,400.0,102.0
item1095,https://p.scdn.co/mp3-preview/c31e3bc751409495942e80fcd867111544707f06,genre scanme,true,color: #8e9401; top: 8433px; left: 1134px; font-size: 102%,button,0,kb(event);,"playx(""4rGTobl1lh2sUGVEI0N4nI"", ""westcoast flow"", this);","e.g. 1takeocho ""LA Life""",westcoast flow,#8e9401,8433.0,1134.0,102.0
item1096,https://p.scdn.co/mp3-preview/923cff1f59d2bbad3f246a39ca177a1bc63cd1a1,genre scanme,true,color: #ac8114; top: 11815px; left: 1090px; font-size: 102%,button,0,kb(event);,"playx(""5OtHwOHXIuIsv9tib1J1ZS"", ""rap chileno"", this);","e.g. Bufalo Dit ""Sin Diplomas""",rap chileno,#ac8114,11815.0,1090.0,102.0
item1097,https://p.scdn.co/mp3-preview/7ddb1b9fd6245a0ea4ccdd29fb4d889eeec3d90d,genre scanme,true,color: #b08b01; top: 7719px; left: 826px; font-size: 102%,button,0,kb(event);,"playx(""6JpDP0QBcTZdXPK2ScQ8re"", ""rap geek"", this);","e.g. Gabriza ""Feiticeiro Imortal""",rap geek,#b08b01,7719.0,826.0,102.0
item1098,https://p.scdn.co/mp3-preview/49b25e59d7e3fcbea86f3b161d7de275a5c752e1,genre scanme,true,color: #239db4; top: 21938px; left: 337px; font-size: 102%,button,0,kb(event);,"playx(""2tj7oEee592ax2Uxxl9v22"", ""russian romanticism"", this);","e.g. CÃ©sar Cui ""Orientale No. 9, Op. 50 from Kaleidoscope""",russian romanticism,#239db4,21938.0,337.0,102.0
item1099,https://p.scdn.co/mp3-preview/38e9f2ff2c46b96f540a66d0535b78e7d044c603,genre scanme,true,color: #de6c2c; top: 2396px; left: 471px; font-size: 102%,button,0,kb(event);,"playx(""0U94FSOjKsl3go0EY7HzXn"", ""j-pop girl group"", this);","e.g. AngeâReve ""ã¤ãã·ã©ã""",j-pop girl group,#de6c2c,2396.0,471.0,102.0
item1100,https://p.scdn.co/mp3-preview/d3a30e7b5d73d109e3b669518315c1db5e41bf93,genre scanme,true,color: #928f0e; top: 10383px; left: 979px; font-size: 102%,button,0,kb(event);,"playx(""0dbE0WwRKM1yzsMKjAXdVh"", ""new school turkce rap"", this);","e.g. Batusyex ""Ben""",new school turkce rap,#928f0e,10383.0,979.0,102.0
item1101,https://p.scdn.co/mp3-preview/c653b7cd75443452d3ff34aa5916de27e5faa497,genre scanme,true,color: #d95c16; top: 6075px; left: 275px; font-size: 102%,button,0,kb(event);,"playx(""5odcsQIIb5KnBBEJfiurfg"", ""sleaze rock"", this);","e.g. Dirty Penny ""Midnight Ride""",sleaze rock,#d95c16,6075.0,275.0,102.0
item1102,https://p.scdn.co/mp3-preview/ed6214dc6473707fb9c71788958157b88d0c03c5,genre scanme,true,color: #5b9951; top: 17370px; left: 851px; font-size: 102%,button,0,kb(event);,"playx(""39JDxc2pA6pBI9HAnL3pht"", ""brazilian jazz"", this);","e.g. Zimbo Trio ""Que Maravilha / Chove Chuva""",brazilian jazz,#5b9951,17370.0,851.0,102.0
item1103,https://p.scdn.co/mp3-preview/b9281964b5883fe9bed5c7072a277a8b9c0b50df,genre scanme,true,color: #bf794b; top: 2425px; left: 618px; font-size: 102%,button,0,kb(event);,"playx(""2oDqmfa2g8W893LlwJG1qu"", ""electronic rock"", this);","e.g. Nine Inch Nails ""Closer""",electronic rock,#bf794b,2425.0,618.0,102.0
item1104,https://p.scdn.co/mp3-preview/7e558198523220149b40fabf59dd51533562ab73,genre scanme,true,color: #9c7f16; top: 11630px; left: 839px; font-size: 102%,button,0,kb(event);,"playx(""748uPtYXxIRCy9UZm6O5hO"", ""chill abstract hip hop"", this);","e.g. KWAMZAY ""untitled""",chill abstract hip hop,#9c7f16,11630.0,839.0,102.0
item1105,https://p.scdn.co/mp3-preview/f5d819b6688ed2884408aec2b5e53ff37b75b3f4,genre scanme,true,color: #52978b; top: 18644px; left: 1009px; font-size: 102%,button,0,kb(event);,"playx(""2LVOU6LzhwTwEnwsGWEy7B"", ""jazz guitar"", this);","e.g. George Van Eps ""Cheek To Cheek""",jazz guitar,#52978b,18644.0,1009.0,102.0
item1106,https://p.scdn.co/mp3-preview/c6adca36516b4d1c17b00605230d27af4ec61964,genre scanme,true,color: #bc7a79; top: 4646px; left: 559px; font-size: 102%,button,0,kb(event);,"playx(""0DwzQyIzxPIRgyPyRXH2tP"", ""rhythm game"", this);","e.g. Matt$ ""Markov""",rhythm game,#bc7a79,4646.0,559.0,102.0
item1107,https://p.scdn.co/mp3-preview/c65a8dcb6aa4a0e392553daedb54728e84495db6,genre scanme,true,color: #b06a37; top: 11844px; left: 410px; font-size: 102%,button,0,kb(event);,"playx(""0tkmvYPlP8g50El1lKO3N2"", ""proto-metal"", this);","e.g. Josefus ""Crazy Man""",proto-metal,#b06a37,11844.0,410.0,102.0
item1108,https://p.scdn.co/mp3-preview/2cd2f43c23f6ee7e91bdf8c06d0b4cb94359b2ef,genre scanme,true,color: #b67b23; top: 7432px; left: 268px; font-size: 102%,button,0,kb(event);,"playx(""6dAKCFOiGSkkaDTQtI2n6F"", ""prog metal"", this);","e.g. Kingcrow ""The Moth""",prog metal,#b67b23,7432.0,268.0,102.0
item1109,https://p.scdn.co/mp3-preview/0a85ab01450883deb772c2338f736202382c0b6b,genre scanme,true,color: #cf795e; top: 2031px; left: 1177px; font-size: 102%,button,0,kb(event);,"playx(""0FmuL0R94gq2IBHPPOg9xm"", ""bassline"", this);","e.g. Albzzy ""Houston""",bassline,#cf795e,2031.0,1177.0,102.0
item1110,https://p.scdn.co/mp3-preview/42a4349935a11ecc081c494ed4e6191858ef4cb3,genre scanme,true,color: #a08316; top: 9534px; left: 828px; font-size: 102%,button,0,kb(event);,"playx(""0lEWIegMNMQ7W1ooB1zWT2"", ""retro soul"", this);","e.g. The Dip ""Sure Don't Miss You""",retro soul,#a08316,9534.0,828.0,102.0
item1111,https://p.scdn.co/mp3-preview/698dba358765406d233768cfe749d73a29ae9ca6,genre scanme,true,color: #678c5d; top: 16752px; left: 746px; font-size: 102%,button,0,kb(event);,"playx(""3sfkTYFCbRhJaIaO0Or0Za"", ""jazz fusion"", this);","e.g. Return To Forever ""Where Have I Known You Before""",jazz fusion,#678c5d,16752.0,746.0,102.0
item1112,https://p.scdn.co/mp3-preview/436b7f81a5c8776944738e1bfc5bb25a618d58ad,genre scanme,true,color: #b58048; top: 6641px; left: 979px; font-size: 102%,button,0,kb(event);,"playx(""6s15msjreg2553uO47iWz2"", ""latin afrobeat"", this);","e.g. Abayomy Afrobeat Orquestra ""Malunguinho""",latin afrobeat,#b58048,6641.0,979.0,102.0
item1113,https://p.scdn.co/mp3-preview/b2125b1b36c7b405cecb1fb20366eec385d0467e,genre scanme,true,color: #85960c; top: 13794px; left: 1126px; font-size: 102%,button,0,kb(event);,"playx(""5wbykas8g2Kn3SGUklWTAe"", ""classic colombian pop"", this);","e.g. Los medicos ""El Aguacate""",classic colombian pop,#85960c,13794.0,1126.0,102.0
item1114,https://p.scdn.co/mp3-preview/4fb445d3bd8dfceb77b37c93522f70c030bc7eb5,genre scanme,true,color: #968a04; top: 9611px; left: 674px; font-size: 102%,button,0,kb(event);,"playx(""37azAJKE5UT79amuLveJv3"", ""iskelma"", this);","e.g. Anne Mattila ""Asfalttiviidakko""",iskelma,#968a04,9611.0,674.0,102.0
item1115,https://p.scdn.co/mp3-preview/45ffb6371104d20d77be9122964bf00f17d50c2a,genre scanme,true,color: #a88643; top: 5460px; left: 834px; font-size: 102%,button,0,kb(event);,"playx(""2v3wrFuzJTGl9e4seco6n4"", ""proto-hyperpop"", this);","e.g. EASYFUN ""Be Your USA""",proto-hyperpop,#a88643,5460.0,834.0,102.0
